,gameId,playId,down,yardsToGo,yardsToEndzone,quarter,secondsUntilHalf,specialTeamsResult,kickingTeamScore,receivingTeamScore,kickDirectionIntended,kickType,week,year,end_frame,punterId,rGunnerId,rGunner_y,rGunner_vises,rVises1,rVises2,rGunner_lx,rGunner_ly,lGunnerId,lGunner_y,lGunner_vises,lVises1,lVises2,lGunner_lx,lGunner_ly,football_lx,football_ly
1511,2018120205,706,4,5,66.0,1,1227,Out of Bounds,0.0,0.0,L,N,13,2018,66,46316,46710,7.400000095367432,2,41356,44971,50.869998931884766,25.309999465942383,45555,44.599998474121094,1,43554,,72.7699966430664,53.529998779296875,71.72000122070312,46.88999938964844
1512,2018120205,1365,4,8,97.0,2,632,Out of Bounds,0.0,0.0,R,N,13,2018,64,46316,46710,7.9033331871032715,2,44971,45287,33.15999984741211,0.16333332657814026,45555,43.94333267211914,1,43554,,47.130001068115234,39.973331451416016,44.13999938964844,3.9133334159851074
1513,2018120205,2168,4,15,55.0,2,22,Touchback,0.0,3.0,L,A,13,2018,73,45153,46349,8.550000190734863,1,42482,,87.58999633789062,28.530000686645508,43554,47.029998779296875,1,44923,,99.69999694824219,43.220001220703125,108.47000122070312,40.84000015258789
1514,2018120205,2427,4,5,70.0,3,1701,Fair Catch,0.0,3.0,C,N,13,2018,77,45153,43554,6.769999980926514,1,46699,,88.38999938964844,16.079999923706055,46349,46.16999816894531,1,45555,,82.33000183105469,20.799999237060547,93.37000274658203,16.75
1515,2018120205,2619,4,11,73.0,3,1472,Return,3.0,0.0,L,N,13,2018,81,46316,46710,11.013333320617676,1,43554,,76.68000030517578,4.433333396911621,45555,44.71333312988281,2,44971,45287,74.5,26.523332595825195,91.45999908447266,16.90333366394043
1516,2018120205,2826,4,9,55.0,3,1299,Fair Catch,0.0,3.0,C,A,13,2018,80,45153,46349,11.15999984741211,1,42037,,95.6500015258789,32.36000061035156,43554,45.18000030517578,1,45555,,99.43000030517578,35.13999938964844,93.93000030517578,35.11000061035156
1517,2018120205,2932,4,5,80.0,3,1214,Fair Catch,3.0,0.0,R,N,13,2018,82,46316,46710,9.143333435058594,1,41356,,75.6500015258789,5.803333282470703,45555,44.12333297729492,1,43554,,69.54000091552734,32.61333465576172,85.69000244140625,9.143333435058594
1518,2018120205,3064,4,14,79.0,3,1061,Return,0.0,3.0,C,N,13,2018,76,45153,43554,7.909999847412109,1,42037,,75.30000305175781,10.65999984741211,46349,42.41999816894531,1,45555,,76.79000091552734,25.3799991607666,85.12999725341797,22.530000686645508
1519,2018120205,3453,4,3,57.0,4,601,Touchback,0.0,6.0,C,A,13,2018,74,45153,46349,11.013333320617676,1,42037,,92.66000366210938,20.133333206176758,43554,45.99333190917969,1,45555,,88.16999816894531,40.68333435058594,109.5199966430664,18.69333267211914
1520,2018120205,3666,4,11,68.0,4,366,Return,6.0,0.0,C,N,13,2018,79,46316,46710,5.210000038146973,1,43554,,78.41000366210938,15.670000076293945,45555,44.38999938964844,1,41356,,82.05999755859375,25.850000381469727,90.93000030517578,27.18000030517578
1521,2018120205,4068,4,1,62.0,4,120,Fair Catch,6.0,0.0,L,A,13,2018,78,46316,46710,8.050000190734863,1,43554,,61.189998626708984,26.59000015258789,45555,45.88999938964844,1,45287,,94.23999786376953,45.34000015258789,94.37999725341797,44.189998626708984
1522,2018120206,485,4,6,60.0,1,1317,Return,0.0,7.0,C,N,13,2018,78,42747,46223,11.233333587646484,1,45302,,91.33999633789062,20.663333892822266,43737,46.9033317565918,1,46278,,90.37000274658203,32.44333267211914,101.61000061035156,31.893333435058594
1523,2018120206,637,4,22,99.0,1,1149,Downed,7.0,0.0,C,N,13,2018,63,45296,46278,8.510000228881836,1,43737,,45.029998779296875,15.09000015258789,41354,47.689998626708984,1,46190,,42.31999969482422,45.849998474121094,46.08000183105469,44.279998779296875
1524,2018120206,749,4,16,57.0,1,1079,Muffed,0.0,7.0,C,N,13,2018,74,42747,46223,11.273333549499512,1,45302,,87.3499984741211,18.543333053588867,43737,47.1533317565918,1,46278,,87.04000091552734,36.68333435058594,99.11000061035156,40.53333282470703
1525,2018120206,853,4,4,81.0,1,1019,Downed,7.0,0.0,R,N,13,2018,68,45296,41354,8.779999732971191,1,43737,,68.16999816894531,9.770000457763672,46278,44.54999923706055,1,46190,,54.20000076293945,18.889999389648438,64.7300033569336,5.429999828338623
1526,2018120206,1295,4,15,91.0,2,576,Fair Catch,7.0,6.0,R,N,13,2018,80,45296,46278,9.25333309173584,1,43737,,66.37999725341797,6.543333530426025,41354,46.253334045410156,2,46190,46698,54.2599983215332,15.513333320617676,66.95999908447266,5.993333339691162
1527,2018120206,1424,4,7,55.0,2,417,Out of Bounds,6.0,7.0,R,N,13,2018,72,42747,46694,11.329999923706055,1,45302,,86.38999938964844,20.170000076293945,43737,49.220001220703125,0,,,,,76.93000030517578,11.649999618530273
1529,2018120206,2640,4,6,60.0,3,1284,Downed,14.0,9.0,R,N,13,2018,86,45296,41354,7.940000057220459,1,43737,,102.41999816894531,6.510000228881836,46200,45.720001220703125,1,46190,,93.08000183105469,15.399999618530273,102.97000122070312,7.269999980926514
1530,2018120206,2836,4,7,73.0,3,1109,Downed,9.0,14.0,C,N,13,2018,70,42747,46694,11.143333435058594,1,45302,,67.19999694824219,24.963333129882812,43737,46.09333419799805,1,42488,,71.33000183105469,32.19333267211914,74.0999984741211,21.843334197998047
1531,2018120206,2922,4,8,75.0,3,1015,Fair Catch,14.0,9.0,R,N,13,2018,80,45296,41354,8.020000457763672,1,43737,,83.3499984741211,3.549999952316284,46200,44.939998626708984,1,46190,,77.68000030517578,16.15999984741211,86.3499984741211,0.03999999910593033
1532,2018120206,3972,4,4,49.0,4,153,Fair Catch,21.0,17.0,L,A,13,2018,80,45296,45302,7.863333225250244,1,44839,,103.13999938964844,33.42333221435547,41354,43.753334045410156,1,46698,,103.73999786376953,41.233333587646484,99.33999633789062,44.42333221435547
1533,2018120207,281,4,12,90.0,1,1657,Downed,0.0,7.0,C,N,13,2018,78,41420,43413,9.723333358764648,1,40062,,63.86000061035156,27.453332901000977,39222,47.393333435058594,1,46686,,68.43000030517578,41.51333236694336,72.72000122070312,35.71333312988281
1534,2018120207,367,4,5,70.0,1,1564,Return,7.0,0.0,C,N,13,2018,78,43517,43986,6.960000038146973,2,39222,43474,61.599998474121094,7.980000019073486,40607,48.119998931884766,1,46787,,77.98999786376953,23.40999984741211,93.43000030517578,15.569999694824219
1535,2018120207,465,4,2,61.0,1,1476,Fair Catch,0.0,7.0,C,A,13,2018,81,41420,43413,7.243333339691162,1,43986,,92.94000244140625,25.073333740234375,39222,46.69333267211914,1,46686,,91.80000305175781,31.953332901000977,92.62000274658203,32.393333435058594
1536,2018120207,550,4,6,78.0,1,1413,Downed,7.0,0.0,C,N,13,2018,74,43517,43986,6.619999885559082,2,39222,43474,67.4800033569336,7.380000114440918,40607,46.630001068115234,1,46787,,68.0,21.010000228881836,69.55999755859375,17.489999771118164
1537,2018120207,1279,4,4,60.0,2,736,Out of Bounds,7.0,7.0,L,N,13,2018,68,43517,43986,8.84333324432373,1,43474,,80.13999938964844,33.223331451416016,40607,48.073333740234375,1,46787,,84.80999755859375,44.13333511352539,85.45999908447266,46.92333221435547
1538,2018120207,1384,4,11,81.0,2,612,Return,7.0,7.0,C,N,13,2018,82,41420,43413,8.710000038146973,1,46686,,79.19000244140625,18.299999237060547,39222,46.599998474121094,1,40062,,63.130001068115234,43.58000183105469,81.95999908447266,19.3700008392334
1539,2018120207,1476,4,7,59.0,2,549,Fair Catch,7.0,7.0,C,N,13,2018,73,43517,43986,9.463333129882812,1,43474,,88.55000305175781,12.873332977294922,41507,47.38333511352539,2,43413,46787,80.12000274658203,42.76333236694336,84.83999633789062,29.383333206176758
1540,2018120207,2003,4,5,62.0,2,116,Fair Catch,7.0,14.0,L,N,13,2018,77,43517,43986,6.983333110809326,2,39222,43474,72.63999938964844,16.683332443237305,40607,47.53333282470703,1,46787,,88.41999816894531,48.02333450317383,89.05000305175781,48.663333892822266
1541,2018120207,2144,4,12,81.0,2,86,Return,14.0,7.0,C,N,13,2018,80,41420,43413,4.800000190734863,2,43986,46686,63.27000045776367,12.319999694824219,39222,49.04999923706055,2,38852,40062,61.16999816894531,36.79999923706055,78.18000030517578,23.260000228881836
1542,2018120207,2572,4,14,79.0,3,1581,Return,14.0,17.0,C,N,13,2018,74,41420,46787,4.949999809265137,2,43986,46686,57.54999923706055,0.9100000262260437,39222,46.79999923706055,2,38852,40062,58.33000183105469,34.97999954223633,84.9000015258789,37.70000076293945
1543,2018120207,3179,4,19,59.0,4,882,Downed,14.0,24.0,L,A,13,2018,79,41420,46787,4.363333225250244,2,43986,46686,53.689998626708984,20.35333251953125,39222,46.413333892822266,1,40062,,94.30999755859375,48.74333190917969,91.77999877929688,43.413333892822266
1544,2018120207,3314,4,18,88.0,4,766,Return,24.0,14.0,R,N,13,2018,81,43517,43986,6.039999961853027,2,39222,43474,67.94999694824219,2.3499999046325684,40607,48.2400016784668,1,46787,,66.04000091552734,16.489999771118164,74.58000183105469,3.5199999809265137
1545,2018120207,3924,4,17,39.0,4,156,Downed,24.0,17.0,C,A,13,2018,65,43517,43986,10.199999809265137,1,43474,,99.81999969482422,29.469999313354492,40607,46.900001525878906,1,46787,,104.5999984741211,37.13999938964844,107.33000183105469,28.420000076293945
1546,2018120208,437,4,19,88.0,1,1367,Fair Catch,0.0,7.0,C,N,13,2018,76,29177,43969,5.523333549499512,1,44986,,53.56999969482422,12.613333702087402,44926,48.63333511352539,1,43314,,55.72999954223633,25.31333351135254,57.689998626708984,21.633333206176758
1547,2018120208,1370,4,13,68.0,2,450,Fair Catch,7.0,13.0,C,N,13,2018,79,29177,43969,6.840000152587891,0,,,,,44926,49.41999816894531,0,,,,,86.81999969482422,19.440000534057617
1548,2018120208,1469,4,1,80.0,2,324,Downed,13.0,7.0,L,N,13,2018,79,42333,34458,8.743332862854004,1,43969,,65.5999984741211,40.76333236694336,44986,47.51333236694336,1,44926,,77.6500015258789,49.21333312988281,83.9800033569336,52.063331604003906
1550,2018120208,1843,4,10,61.0,2,107,Return,7.0,16.0,C,N,13,2018,83,29177,43969,7.099999904632568,2,34458,44986,80.36000061035156,19.309999465942383,44926,49.40999984741211,1,43314,,80.58000183105469,24.540000915527344,99.29000091552734,24.59000015258789
1551,2018120208,2446,4,3,47.0,3,1499,Out of Bounds,23.0,7.0,L,A,13,2018,82,42333,34458,7.823333263397217,1,46729,,94.62000274658203,35.20333480834961,44986,46.563331604003906,1,44926,,95.66999816894531,37.94333267211914,96.33999633789062,50.94333267211914
1552,2018120208,3040,4,24,84.0,4,791,Return,23.0,15.0,R,N,13,2018,78,42333,34458,8.149999618530273,1,46729,,75.88999938964844,9.0600004196167,44986,44.86000061035156,1,44926,,67.06999969482422,16.670000076293945,80.38999938964844,11.100000381469727
1553,2018120208,3166,4,5,70.0,4,728,Fair Catch,23.0,23.0,C,N,13,2018,84,42333,34458,8.470000267028809,1,46729,,82.38999938964844,28.719999313354492,44986,45.099998474121094,1,44926,,85.0199966430664,35.220001220703125,87.37999725341797,32.189998626708984
1554,2018120209,773,4,9,64.0,1,1014,Muffed,10.0,7.0,R,N,13,2018,104,38600,45334,8.703332901000977,1,43351,,92.80000305175781,0.18333333730697632,42463,43.393333435058594,1,44965,,93.16000366210938,3.633333444595337,90.8499984741211,-1.3966666460037231
1555,2018120209,927,4,7,54.0,2,852,Touchback,7.0,10.0,C,N,13,2018,79,42098,44852,7.5333333015441895,1,42463,,97.05000305175781,5.87333345413208,44965,42.44333267211914,1,45251,,98.69000244140625,37.24333190917969,108.72000122070312,13.933333396911621
1556,2018120209,1259,4,12,82.0,2,426,Muffed,7.0,10.0,R,N,13,2018,84,42098,40130,3.743333339691162,2,42463,43757,74.75,4.063333511352539,44965,47.983333587646484,1,45251,,70.31999969482422,17.863332748413086,83.54000091552734,3.2333333492279053
1557,2018120209,1376,4,29,80.0,2,269,Return,10.0,7.0,L,N,13,2018,78,38600,45334,9.859999656677246,1,43351,,70.98999786376953,24.8700008392334,42463,45.720001220703125,1,44965,,75.37999725341797,46.2599983215332,79.5,43.27000045776367
1558,2018120209,2975,4,5,44.0,4,751,Fair Catch,24.0,17.0,L,A,13,2018,80,38600,45334,11.40999984741211,1,46124,,99.01000213623047,43.81999969482422,42463,46.75,1,44965,,102.4800033569336,39.880001068115234,97.91999816894531,42.63999938964844
1559,2018120209,3194,4,3,53.0,4,534,Touchback,24.0,17.0,L,N,13,2018,74,38600,45334,10.369999885559082,1,46124,,97.86000061035156,27.40999984741211,42463,46.83000183105469,1,43351,,97.7300033569336,33.25,95.56999969482422,42.59000015258789
1560,2018120209,3486,4,5,76.0,4,257,Return,24.0,17.0,R,N,13,2018,82,38600,45334,9.149999618530273,1,44965,,87.05000305175781,13.4399995803833,42463,43.099998474121094,1,43351,,81.26000213623047,25.260000228881836,88.66999816894531,14.079999923706055
1561,2018120209,3863,4,12,54.0,4,73,Downed,24.0,17.0,C,A,13,2018,77,38600,45334,11.770000457763672,1,43351,,93.51000213623047,14.25,42463,46.68000030517578,1,44965,,97.5999984741211,22.610000610351562,89.66000366210938,18.81999969482422
1562,2018120210,210,4,11,57.0,1,1689,Out of Bounds,0.0,0.0,L,N,13,2018,80,46242,45341,6.573333263397217,0,,,,,37251,46.163333892822266,2,43493,46265,81.7699966430664,46.45333480834961,85.9800033569336,67.34333038330078
1563,2018120210,874,4,13,53.0,1,1137,Fair Catch,0.0,10.0,C,A,13,2018,75,46242,45341,8.673333168029785,1,46757,,88.33000183105469,24.143333435058594,37251,47.92333221435547,1,43493,,95.61000061035156,29.483333587646484,94.88999938964844,27.83333396911621
1564,2018120210,987,4,7,73.0,1,997,Downed,10.0,0.0,C,N,13,2018,71,29926,45369,11.699999809265137,1,43366,,73.95999908447266,25.8700008392334,46757,45.18000030517578,2,44836,46179,65.7699966430664,44.52000045776367,72.2699966430664,25.360000610351562
1565,2018120210,3191,4,7,77.0,3,1052,Fair Catch,26.0,16.0,L,N,13,2018,82,29926,46757,11.579999923706055,2,39908,43366,53.810001373291016,23.860000610351562,45369,45.880001068115234,1,44836,,73.36000061035156,40.709999084472656,76.97000122070312,40.619998931884766
1566,2018120210,3903,4,9,91.0,4,565,Fair Catch,33.0,23.0,C,N,13,2018,82,29926,45369,11.363333702087402,1,43366,,61.95000076293945,35.95333480834961,46757,44.43333435058594,2,40353,46179,55.709999084472656,56.38333511352539,63.56999969482422,37.63333511352539
1567,2018120211,144,4,14,79.0,1,1707,Return,0.0,0.0,L,N,13,2018,75,33338,42973,8.443333625793457,1,46248,,59.529998779296875,33.51333236694336,43446,45.34333419799805,1,43422,,67.87999725341797,48.573333740234375,73.98999786376953,48.59333419799805
1568,2018120211,719,4,13,68.0,1,1118,Out of Bounds,0.0,10.0,L,N,13,2018,71,33338,42973,7.193333148956299,1,46248,,73.9800033569336,40.33333206176758,43446,45.913333892822266,1,43422,,82.68000030517578,51.08333206176758,83.6500015258789,55.78333282470703
1569,2018120211,1347,4,7,50.0,2,510,Touchback,0.0,13.0,C,A,13,2018,75,33338,46846,9.479999542236328,1,46248,,85.13999938964844,30.709999084472656,43446,44.849998474121094,1,43422,,105.0999984741211,45.209999084472656,105.81999969482422,29.299999237060547
1570,2018120211,1430,4,2,72.0,2,386,Downed,13.0,0.0,L,N,13,2018,64,43524,43530,8.213333129882812,1,40031,,63.08000183105469,30.40333366394043,46273,46.43333435058594,1,42006,,73.04000091552734,45.94333267211914,73.9000015258789,45.86333465576172
1572,2018120211,2135,4,8,40.0,3,1737,Touchback,16.0,6.0,C,A,13,2018,72,43524,43530,8.800000190734863,1,40031,,107.9000015258789,13.829999923706055,46273,45.959999084472656,1,43353,,100.0199966430664,29.420000076293945,103.0999984741211,32.65999984741211
1573,2018120211,2218,4,6,76.0,3,1693,Out of Bounds,6.0,16.0,L,A,13,2018,64,33338,46846,7.723333358764648,1,46248,,65.5199966430664,27.503334045410156,43446,44.5533332824707,1,43422,,70.80999755859375,49.223331451416016,70.16000366210938,53.84333419799805
1574,2018120211,3080,4,3,50.0,4,886,Fair Catch,13.0,22.0,L,A,13,2018,74,33338,42973,6.949999809265137,1,46248,,92.19999694824219,29.850000381469727,43446,45.88999938964844,1,43422,,101.7300033569336,50.22999954223633,101.45999908447266,41.09000015258789
1575,2018120211,3173,4,8,88.0,4,826,Out of Bounds,22.0,13.0,L,N,13,2018,73,43524,43530,6.813333511352539,1,40031,,55.88999938964844,34.27333450317383,46273,45.87333297729492,1,42006,,63.75,45.21333312988281,61.349998474121094,48.313331604003906
1576,2018120211,3515,4,6,71.0,4,450,Fair Catch,22.0,16.0,C,N,13,2018,64,43524,43530,7.583333492279053,1,43446,,70.94999694824219,20.1733341217041,46273,46.18333435058594,1,42006,,67.69999694824219,30.803333282470703,75.43000030517578,22.31333351135254
1577,2018120211,3736,4,2,67.0,4,242,Touchback,22.0,19.0,C,N,13,2018,78,43524,43530,7.87333345413208,1,43446,,86.83000183105469,20.263334274291992,46273,44.53333282470703,1,42006,,80.19000244140625,31.773332595825195,100.29000091552734,16.22333335876465
1578,2018120211,3826,4,5,75.0,4,201,Fair Catch,19.0,22.0,R,N,13,2018,75,33338,46846,9.550000190734863,1,46248,,87.58999633789062,5.309999942779541,43446,43.63999938964844,1,43422,,73.18000030517578,15.399999618530273,88.1500015258789,4.190000057220459
1579,2018120211,4011,4,5,60.0,4,114,Fair Catch,22.0,19.0,C,N,13,2018,73,43524,43530,6.743333339691162,1,43446,,85.58999633789062,26.56333351135254,43422,44.43333435058594,1,42006,,88.43000030517578,51.18333435058594,96.69999694824219,29.74333381652832
1580,2018120212,120,4,2,67.0,1,1716,Out of Bounds,0.0,0.0,L,N,13,2018,75,42907,43533,6.650000095367432,1,35466,,77.83000183105469,36.040000915527344,36071,45.400001525878906,1,43700,,80.7300033569336,51.41999816894531,86.08999633789062,41.709999084472656
1581,2018120212,731,4,6,46.0,1,1060,Fair Catch,7.0,0.0,R,A,13,2018,75,40437,33234,9.00333309173584,1,42354,,101.04000091552734,7.953333377838135,43700,44.78333282470703,1,46466,,86.76000213623047,27.713333129882812,99.43000030517578,11.743332862854004
1582,2018120212,911,4,6,72.0,2,851,Return,0.0,7.0,R,N,13,2018,80,42907,43533,6.423333168029785,2,34485,35466,56.810001373291016,-1.1966667175292969,36071,44.84333419799805,1,43700,,74.18000030517578,16.933332443237305,83.79000091552734,5.4033331871032715
1583,2018120212,1459,4,15,53.0,2,195,Fair Catch,0.0,10.0,C,N,13,2018,74,42907,43533,6.023333549499512,1,35466,,89.2300033569336,25.883333206176758,36071,43.313331604003906,1,43700,,94.18000030517578,35.913333892822266,92.0,33.12333297729492
1584,2018120212,1621,4,1,74.0,2,120,Return,10.0,0.0,L,N,13,2018,75,40437,43700,5.349999904632568,1,46535,,77.79000091552734,39.2400016784668,33234,46.540000915527344,1,46466,,75.94000244140625,47.810001373291016,86.16999816894531,48.52000045776367
1585,2018120212,2083,4,6,60.0,3,1767,Out of Bounds,10.0,7.0,L,N,13,2018,76,40437,43700,7.380000114440918,1,37253,,82.61000061035156,40.7400016784668,33234,47.86000061035156,1,46535,,93.30000305175781,51.25,92.29000091552734,55.08000183105469
1586,2018120212,2171,4,5,78.0,3,1668,Return,7.0,10.0,L,N,13,2018,72,42907,42397,7.803333282470703,1,43700,,68.54000091552734,30.81333351135254,43533,45.52333450317383,2,34485,35466,59.93000030517578,53.163333892822266,75.70999908447266,44.03333282470703
1587,2018120212,3123,4,15,80.0,4,862,Return,10.0,17.0,R,N,13,2018,78,42907,43533,9.279999732971191,2,34485,35466,65.52999877929688,28.639999389648438,42397,46.220001220703125,1,43700,,67.8499984741211,25.1299991607666,81.7699966430664,7.829999923706055
1588,2018120212,4189,4,9,35.0,4,54,Touchback,24.0,10.0,R,A,13,2018,68,40437,33234,10.823333740234375,1,37253,,111.1500015258789,2.873333215713501,,,,,,,,111.37999725341797,1.7333333492279053
1589,2018120213,195,4,14,79.0,1,1547,Return,0.0,0.0,C,N,13,2018,73,42508,45045,17.44333267211914,2,39232,46215,53.90999984741211,14.863333702087402,46164,45.87333297729492,2,42827,44924,72.25,41.503334045410156,68.8499984741211,23.053333282470703
1590,2018120213,310,4,1,54.0,1,1437,Fair Catch,0.0,0.0,R,A,13,2018,75,46218,39232,6.420000076293945,1,37229,,104.19000244140625,5.590000152587891,42827,46.09000015258789,1,44878,,91.69000244140625,14.260000228881836,102.01000213623047,11.699999809265137
1591,2018120213,467,4,4,70.0,1,1255,Fair Catch,0.0,0.0,R,N,13,2018,77,42508,46164,10.463333129882812,1,39232,,84.80000305175781,6.793333530426025,45330,46.1533317565918,1,42827,,76.51000213623047,10.943333625793457,83.45999908447266,5.663333415985107
1592,2018120213,860,4,18,83.0,2,900,Fair Catch,0.0,6.0,C,N,13,2018,78,42508,46164,8.699999809265137,2,39232,46215,52.09000015258789,3.759999990463257,45330,47.22999954223633,2,42827,44924,59.13999938964844,33.5,65.68000030517578,32.63999938964844
1593,2018120213,1445,4,4,69.0,2,399,Return,13.0,0.0,C,N,13,2018,63,46218,39232,6.523333549499512,1,46164,,72.38999938964844,3.9133334159851074,42827,46.28333282470703,2,41411,44878,65.44000244140625,26.763334274291992,77.69999694824219,28.303333282470703
1594,2018120213,1568,4,11,58.0,2,259,Fair Catch,0.0,13.0,R,N,13,2018,78,42508,45330,7.0,1,39232,,96.20999908447266,9.1899995803833,46164,46.189998626708984,2,42827,46215,88.11000061035156,11.899999618530273,99.66999816894531,8.979999542236328
1596,2018120213,2735,4,10,62.0,3,1359,Return,27.0,10.0,L,N,13,2018,75,46218,39232,7.900000095367432,1,46164,,81.38999938964844,37.119998931884766,42827,47.27000045776367,2,41411,44878,84.45999908447266,48.68000030517578,99.6500015258789,41.869998931884766
1597,2018120213,2952,4,19,44.0,3,1067,Fair Catch,10.0,27.0,L,A,13,2018,73,42508,46164,9.383333206176758,1,39232,,98.08000183105469,39.28333282470703,45330,44.46333312988281,1,42827,,105.23999786376953,46.76333236694336,98.16999816894531,41.143333435058594
1598,2018120300,547,4,6,71.0,1,1224,Return,0.0,7.0,C,N,13,2018,72,40600,46329,9.4399995803833,1,43701,,77.0,12.399999618530273,44952,42.38999938964844,1,43416,,83.77999877929688,23.489999771118164,95.62000274658203,17.010000228881836
1599,2018120300,639,4,4,78.0,1,1137,Return,7.0,0.0,C,N,13,2018,77,45603,43416,8.183333396911621,1,46984,,70.41999816894531,21.573333740234375,44979,48.03333282470703,2,44936,46329,69.30999755859375,40.59333419799805,80.19000244140625,25.163333892822266
1600,2018120300,1201,4,17,53.0,2,583,Fair Catch,7.0,3.0,C,A,13,2018,69,45603,43416,7.909999847412109,1,46984,,87.79000091552734,29.93000030517578,44979,44.59000015258789,1,46329,,98.55000305175781,45.880001068115234,99.66999816894531,34.36000061035156
1601,2018120300,1663,4,3,90.0,2,153,Return,10.0,7.0,R,N,13,2018,81,40600,46329,3.743333339691162,2,42992,43701,47.13999938964844,15.103333473205566,44952,41.71333312988281,1,43416,,55.779998779296875,10.983333587646484,64.29000091552734,3.0433332920074463
1602,2018120300,2247,4,11,76.0,3,1708,Fair Catch,13.0,14.0,C,N,13,2018,82,40600,46329,7.670000076293945,2,42992,43701,71.06999969482422,26.639999389648438,44952,46.04999923706055,1,43416,,83.55999755859375,35.27000045776367,84.95999908447266,34.66999816894531
1603,2018120300,2660,4,7,49.0,3,1197,Fair Catch,13.0,14.0,C,A,13,2018,72,40600,46329,8.819999694824219,0,,,,,44952,42.630001068115234,1,43416,,93.02999877929688,17.739999771118164,95.08000183105469,17.239999771118164
1604,2018120300,3332,4,10,75.0,4,611,Return,13.0,25.0,R,N,13,2018,77,40600,44936,11.923333168029785,1,43701,,78.23999786376953,12.423333168029785,44952,45.0533332824707,1,43416,,72.68000030517578,19.163333892822266,83.12999725341797,11.743332862854004
1605,2018120300,3816,4,24,78.0,4,196,Fair Catch,13.0,28.0,C,N,13,2018,79,40600,44936,10.473333358764648,1,43701,,76.97000122070312,31.83333396911621,44952,45.61333465576172,1,43416,,79.04000091552734,43.223331451416016,84.3499984741211,38.0433349609375
1606,2018120600,494,4,17,68.0,1,1273,Return,0.0,7.0,L,N,14,2018,79,46316,45555,8.479999542236328,1,40031,,76.04000091552734,33.38999938964844,46707,44.08000183105469,1,42006,,85.20999908447266,49.43000030517578,95.55000305175781,40.61000061035156
1607,2018120600,786,4,4,54.0,1,959,Muffed,0.0,7.0,C,A,14,2018,96,46316,45555,10.819999694824219,2,40031,42973,96.5199966430664,21.079999923706055,,,,,,,,109.4000015258789,25.600000381469727
1608,2018120600,1466,4,18,62.0,2,153,Downed,2.0,13.0,C,A,14,2018,79,46316,45555,6.523333549499512,1,40031,,93.79000091552734,5.103333473205566,46707,43.61333465576172,1,42006,,85.20999908447266,26.013334274291992,100.69000244140625,14.783333778381348
1609,2018120600,1607,4,3,87.0,2,111,Return,13.0,2.0,R,N,14,2018,81,33338,,,,,,,,43446,47.380001068115234,2,40217,46707,61.02000045776367,16.260000228881836,81.0199966430664,13.800000190734863
1610,2018120600,1699,4,10,76.0,2,84,Out of Bounds,2.0,13.0,L,N,14,2018,72,46316,45555,9.583333015441895,1,40031,,62.31999969482422,23.953332901000977,46707,44.27333450317383,1,42973,,74.44000244140625,47.09333419799805,72.52999877929688,52.223331451416016
1611,2018120600,2280,4,11,76.0,3,1689,Return,2.0,16.0,C,N,14,2018,80,46316,45555,7.633333206176758,1,40031,,67.94999694824219,22.47333335876465,46707,43.313331604003906,1,42006,,68.98999786376953,16.53333282470703,85.91000366210938,19.113332748413086
1612,2018120600,3309,4,11,61.0,4,786,Return,30.0,9.0,C,N,14,2018,73,33338,,,,,,,,43446,46.08333206176758,0,,,,,104.3499984741211,38.13333511352539
1613,2018120900,533,4,1,77.0,1,1316,Return,0.0,7.0,R,N,14,2018,79,43524,43530,7.199999809265137,1,43737,,77.9800033569336,7.130000114440918,46273,46.0099983215332,1,45478,,68.3499984741211,27.729999542236328,86.12000274658203,6.190000057220459
1614,2018120900,1979,4,6,41.0,2,199,Fair Catch,13.0,17.0,L,A,14,2018,71,43524,46273,8.473333358764648,1,44839,,96.7699966430664,39.8033332824707,43530,45.18333435058594,1,46698,,103.19000244140625,44.003334045410156,100.6500015258789,42.323333740234375
1615,2018120900,3104,4,3,55.0,3,1097,Fair Catch,20.0,13.0,C,N,14,2018,84,42747,46223,11.203332901000977,1,43422,,92.30999755859375,26.78333282470703,43737,46.02333450317383,1,46248,,98.16000366210938,32.69333267211914,94.95999908447266,32.483333587646484
1616,2018120900,3864,4,6,52.0,4,384,Fair Catch,20.0,20.0,L,A,14,2018,72,43524,43530,7.893333435058594,1,44839,,84.87999725341797,38.4033317565918,46273,46.223331451416016,1,46698,,91.5999984741211,40.85333251953125,88.75,40.163333892822266
1617,2018120901,963,4,2,55.0,2,896,Out of Bounds,3.0,3.0,L,A,14,2018,68,38815,35953,6.820000171661377,2,41240,42485,90.43000030517578,19.170000076293945,45706,42.66999816894531,1,46787,,92.0999984741211,44.84000015258789,86.6500015258789,55.88999938964844
1618,2018120901,1131,4,5,45.0,2,713,Touchback,3.0,3.0,C,A,14,2018,77,41420,35583,7.973333358764648,1,35953,,98.04000091552734,23.843334197998047,39222,46.813331604003906,1,45706,,103.62000274658203,30.83333396911621,104.98999786376953,21.823333740234375
1620,2018120901,2099,4,1,54.0,2,105,Fair Catch,6.0,6.0,C,A,14,2018,75,41420,35583,10.863333702087402,1,35953,,92.83000183105469,13.943333625793457,39222,47.09333419799805,1,45706,,94.16999816894531,20.773332595825195,95.01000213623047,14.723333358764648
