pid,gameId,playId,jerseyRank,isLeft,isRight,nflId,vises,vise1,vise2,optimal_time,alt_time,path_time,fire_time,fireTimeS
3892,2019121512,1474,0,1,0,42718.0,1.0,40002.0,,4.802487247980663,8.196087215937206,5.970235272379533,1.168,0.243
3892,2019121512,1474,1,0,1,46164.0,2.0,40018.0,48374.0,5.278472603109311,7.556487253702709,,2.278,0.432
3893,2019121512,2254,0,1,0,46309.0,1.0,40002.0,,3.758774661535586,7.143974666113223,5.042796378338261,1.284,0.342
3893,2019121512,2254,1,0,1,46164.0,1.0,40018.0,,5.844493249129948,6.720374640936221,8.024110829894301,0.876,0.15
3894,2019121512,2428,0,0,1,48374.0,1.0,46164.0,,5.682291146651361,9.051891137496087,,3.37,0.593
3894,2019121512,2428,1,1,0,44969.0,1.0,41358.0,,5.270509022997196,9.049491197005365,6.571876130347193,1.301,0.247
3895,2019121512,2795,0,0,1,48374.0,2.0,46164.0,46211.0,5.764734765209767,9.137934724011037,,3.373,0.585
3895,2019121512,2795,1,1,0,44969.0,1.0,41358.0,,4.860631169254992,9.170334778942678,6.1347043203864935,1.274,0.262
3896,2019121512,3113,0,0,1,48374.0,1.0,46164.0,,4.475593335236988,7.681993310059986,,3.206,0.716
3896,2019121512,3113,1,1,0,44969.0,1.0,41358.0,,5.414778273917429,7.815193326081715,6.383318457424944,0.969,0.179
3897,2019121512,3289,0,0,1,46309.0,2.0,40018.0,48374.0,4.984929594148475,8.174529584993202,,3.19,0.64
3897,2019121512,3289,1,1,0,46164.0,1.0,40002.0,,5.831421661267579,8.347329649080116,9.210526095707165,2.516,0.431
3898,2019121513,740,0,1,0,42397.0,1.0,45571.0,,4.071911208286014,7.363511187686649,5.371392102282799,1.299,0.319
3898,2019121513,740,1,0,1,48000.0,1.0,46729.0,,4.259948219987338,7.422311217441288,5.4074572461380885,1.148,0.269
3899,2019121513,2364,0,0,1,46729.0,1.0,46466.0,,6.20000666733763,9.30560668107054,7.374040995651935,1.174,0.189
3899,2019121513,2364,1,1,0,44286.0,1.0,48000.0,,6.190474218320333,9.537206660471174,7.498963972927309,1.308,0.211
3900,2019121513,3590,0,1,0,46466.0,2.0,46320.0,46729.0,4.84606136980857,7.789661394985572,6.198488527398382,1.352,0.279
3900,2019121513,3590,1,0,1,48000.0,2.0,41330.0,42116.0,6.418038117205298,8.104061381252663,,1.686,0.263
3902,2019121600,646,0,1,0,48118.0,1.0,44823.0,,2.6970685890724244,5.97546860967179,3.9898962191814844,1.293,0.479
3902,2019121600,646,1,0,1,46349.0,1.0,43299.0,,5.238176178697396,6.013868573050695,,0.776,0.148
3903,2019121600,1112,0,1,0,48118.0,2.0,43346.0,46378.0,5.396039031952814,8.621639045685724,,3.226,0.598
3903,2019121600,1112,1,0,1,46349.0,2.0,45648.0,47888.0,6.524511078956572,8.442839015931085,7.544800081887232,1.02,0.156
3904,2019121600,1701,0,1,0,48118.0,2.0,43346.0,46378.0,4.736809736624828,7.871209722891917,,3.134,0.662
3904,2019121600,1701,1,0,1,46349.0,2.0,42421.0,45648.0,6.202172875597746,7.777609754935375,7.0155195318776755,0.813,0.131
3905,2019121600,3046,0,1,0,48118.0,2.0,43346.0,46378.0,5.267085759481234,8.057085759481234,,2.79,0.53
3905,2019121600,3046,1,0,1,46349.0,1.0,42421.0,,6.461894683045386,8.580285775502963,,2.118,0.328
3906,2019121600,3148,0,0,1,45648.0,1.0,47817.0,,5.354751438011183,8.681151412834181,6.4910835260579285,1.136,0.212
3906,2019121600,3148,1,1,0,46378.0,1.0,47927.0,,4.237321658994434,8.791551479209915,5.5407397446278255,1.303,0.308
3907,2019121600,3271,0,1,0,48118.0,2.0,43346.0,46378.0,5.514643917841401,8.502643929285492,,2.988,0.542
3907,2019121600,3271,1,0,1,46349.0,2.0,43299.0,45648.0,4.857725821228103,8.885443936151947,,4.028,0.829
3908,2019121600,3384,0,0,1,45648.0,1.0,47817.0,,4.638637525498515,7.9830375117656045,,3.344,0.721
3908,2019121600,3384,1,1,0,46378.0,1.0,47927.0,,4.539822638375464,8.06583757585252,5.725742982246256,1.186,0.261
3909,2019122100,1280,0,1,0,46778.0,1.0,43397.0,,6.223100085998971,9.547100063110788,,3.324,0.534
3909,2019122100,1280,1,0,1,37200.0,2.0,43757.0,49475.0,6.091408184139214,9.483500095154245,9.471429954844627,3.38,0.555
3910,2019122100,1686,0,1,0,43397.0,1.0,37200.0,,5.901273787604976,9.25287376700561,6.836603617967507,0.935,0.158
3910,2019122100,1686,1,0,1,49475.0,1.0,46312.0,,4.254372002211621,9.245673773872065,5.582884873392414,1.329,0.312
3911,2019122100,1791,0,1,0,46778.0,1.0,43397.0,,5.69384498379181,9.044244992947084,,3.35,0.588
3911,2019122100,1791,1,0,1,37200.0,1.0,49475.0,,5.333823735161116,9.020244958614807,6.630630182659651,1.297,0.243
3912,2019122100,3342,0,1,0,46778.0,1.0,43397.0,,5.350196790511662,8.522996797378116,,3.173,0.593
3912,2019122100,3342,1,0,1,37200.0,2.0,43757.0,49475.0,6.279772626636886,8.636996774489933,,2.357,0.375
3913,2019122100,3462,0,0,1,43397.0,1.0,37200.0,,5.482580114736804,8.753780142202624,6.359313642803514,0.877,0.16
3913,2019122100,3462,1,1,0,49475.0,1.0,46312.0,,3.7702323043569925,8.637380110159167,5.074824150141523,1.305,0.346
3914,2019122100,4105,0,0,1,37200.0,1.0,47877.0,,5.38793037279249,8.611130388814217,6.450215404321317,1.062,0.197
3914,2019122100,4105,1,1,0,46312.0,1.0,46132.0,,4.313207548676079,8.600330370503672,,4.287,0.994
3915,2019122100,4380,0,0,1,37200.0,1.0,49475.0,,4.861745212606879,7.979345214895697,5.962574514123182,1.101,0.226
3915,2019122100,4380,1,1,0,46312.0,1.0,43397.0,,4.249408623529138,7.979345214895697,,3.73,0.878
3916,2019122101,847,0,1,0,42359.0,1.0,46775.0,,4.389143389936847,7.457543410536212,7.183030982906983,2.794,0.637
3916,2019122101,847,1,0,1,46223.0,1.0,38707.0,,4.50979699159825,7.6483433716263,,3.139,0.696
3917,2019122101,1389,0,1,0,46694.0,1.0,35466.0,,4.495059814612833,7.724259796302285,5.730074796797036,1.235,0.275
3917,2019122101,1389,1,0,1,46223.0,0.0,,,4.338168450724361,7.399059791724649,5.71470597010467,1.377,0.317
3918,2019122101,1588,0,1,0,33234.0,2.0,46190.0,46694.0,5.9110244522959325,9.046624466028842,,3.136,0.53
3918,2019122101,1588,1,0,1,38707.0,1.0,42359.0,,5.302840347343569,9.225424438563023,6.382944731176279,1.08,0.204
3919,2019122101,1753,0,1,0,46694.0,1.0,35466.0,,4.715601676850591,7.9688016928723195,5.981910219757893,1.266,0.269
3919,2019122101,1753,1,0,1,46223.0,0.0,,,5.807049726461526,7.343601673989568,,1.537,0.265
3920,2019122101,2299,0,1,0,42359.0,1.0,46775.0,,5.735011955671363,8.965411964826636,,3.23,0.563
3920,2019122101,2299,1,0,1,46223.0,1.0,38707.0,,4.152688150129304,9.025411964826636,5.459988130040188,1.307,0.315
3921,2019122101,2812,0,1,0,33234.0,2.0,42359.0,46694.0,5.998646547105354,8.907446519639533,,2.909,0.485
3921,2019122101,2812,1,0,1,38707.0,1.0,46190.0,,5.247749870961062,9.287846528794807,,4.04,0.77
3922,2019122101,2905,0,1,0,46694.0,1.0,46775.0,,3.962536266501336,7.330936229880242,7.21813230993228,3.256,0.822
3922,2019122101,2905,1,0,1,46223.0,1.0,38707.0,,4.360780315181632,7.292536266501336,5.4860253829544305,1.125,0.258
3923,2019122101,3291,0,1,0,46694.0,2.0,41308.0,46775.0,5.244472778009526,8.166472766565434,,2.922,0.557
3923,2019122101,3291,1,0,1,46223.0,0.0,,,5.388649017580214,8.044072768854253,,2.655,0.493
3924,2019122102,507,0,1,0,47862.0,1.0,41358.0,,4.677495387044353,7.961895373311443,5.9640764459484785,1.287,0.275
3924,2019122102,507,1,0,1,43495.0,1.0,46354.0,,5.258492874550506,8.140695345845623,9.147024079801643,2.882,0.548
3926,2019122102,685,0,1,0,43456.0,1.0,41358.0,,5.441750961223677,8.720150981823043,,3.278,0.602
3926,2019122102,685,1,0,1,43495.0,1.0,46354.0,,6.3264473659125615,8.696150947490768,7.353521973683829,1.027,0.162
3927,2019122102,2093,0,1,0,44930.0,1.0,41358.0,,5.584703762549526,8.635103771704799,6.806364662445029,1.222,0.219
3927,2019122102,2093,1,0,1,43495.0,1.0,46354.0,,5.5501969124430905,8.883503735083705,6.7071000075462255,1.157,0.208
3928,2019122102,2480,0,1,0,46211.0,1.0,47862.0,,2.8507412047678633,6.085941209345499,4.28382956753424,1.433,0.503
3928,2019122102,2480,1,0,1,46164.0,1.0,46456.0,,4.365362812830076,5.868741216211955,6.629183649928313,1.503,0.344
3929,2019122102,2576,0,0,1,47862.0,1.0,46354.0,,6.726238244036567,9.92663825319184,9.803185781972575,3.077,0.457
3929,2019122102,2576,1,1,0,43495.0,1.0,41358.0,,5.785910127820277,9.991438248614203,7.090041742065539,1.304,0.225
3930,2019122102,2656,0,1,0,46211.0,1.0,47862.0,,4.693562219781997,7.915562208337905,6.001312142463467,1.308,0.279
3930,2019122102,2656,1,0,1,46164.0,1.0,46456.0,,5.904628113370428,7.697162244958999,6.8074101219584655,0.903,0.153
3931,2019122102,2983,0,0,1,46164.0,1.0,47862.0,,4.887083893448298,8.11508390489239,6.172039013249639,1.285,0.263
3931,2019122102,2983,1,1,0,46354.0,2.0,43456.0,46456.0,6.18523467790457,8.052683907181208,,1.867,0.302
3932,2019122102,3185,0,1,0,47862.0,1.0,41358.0,,5.118066073803901,8.407266055493354,7.81578364726685,2.698,0.527
3932,2019122102,3185,1,0,1,43495.0,1.0,46354.0,,3.6573278347523717,8.515266124157906,4.9449474718874376,1.288,0.352
3933,2019122102,3318,0,1,0,46164.0,1.0,47862.0,,5.694366990461974,9.047166997328429,9.341968108188851,3.353,0.589
3933,2019122102,3318,1,0,1,46354.0,1.0,46456.0,,5.833768082491394,9.035167008772522,,3.201,0.549
3934,2019122102,3450,0,1,0,47862.0,1.0,41358.0,,4.119324840789173,7.356924843077992,5.316928541698075,1.198,0.291
3934,2019122102,3450,1,0,1,43495.0,1.0,46354.0,,4.652726967142259,7.356924843077992,5.6912620141274175,1.039,0.223
3935,2019122200,436,0,0,1,45797.0,2.0,45657.0,47929.0,5.187774073820474,8.52617409441984,,3.338,0.644
3935,2019122200,436,1,1,0,46220.0,1.0,42827.0,,6.146072545108805,8.445774085264567,7.119225781583827,0.973,0.158
3936,2019122200,541,0,0,1,45657.0,2.0,46125.0,46168.0,5.3315291130588855,8.344729129080614,,3.013,0.565
3936,2019122200,541,1,1,0,48454.0,1.0,46220.0,,6.265447234087175,8.54752913594707,,2.282,0.364
3937,2019122200,971,0,0,1,45657.0,1.0,46168.0,,5.06833269143022,8.44513273262895,8.481620853020221,3.377,0.666
3937,2019122200,971,1,1,0,48454.0,1.0,46220.0,,4.945516087555772,8.469132709740766,7.922613674967193,2.977,0.602
3938,2019122200,1097,0,0,1,45797.0,2.0,47929.0,48454.0,6.842631495406859,9.915831511428587,7.919489378841373,1.077,0.157
3938,2019122200,1097,1,1,0,46220.0,2.0,42827.0,45657.0,6.1420218538851,9.575031493118042,,3.433,0.559
3939,2019122200,1535,0,0,1,45657.0,1.0,46168.0,,5.032644322666348,8.422644322666347,6.314070036157085,1.281,0.255
3939,2019122200,1535,1,1,0,48454.0,1.0,46220.0,,5.8633503377094085,8.407044308933438,,2.544,0.434
3940,2019122200,2939,0,0,1,45657.0,2.0,46125.0,46168.0,4.85643286636114,7.504832858350276,,2.648,0.545
3940,2019122200,2939,1,1,0,48454.0,1.0,46220.0,,6.120553609534965,8.180432843472957,,2.06,0.337
3941,2019122200,3308,0,0,1,45657.0,2.0,46125.0,46168.0,5.095459898400753,8.179459875512569,,3.084,0.605
3941,2019122200,3308,1,1,0,48454.0,1.0,46220.0,,6.104921241671446,8.34505988924548,7.070267056536911,0.965,0.158
3942,2019122200,3444,0,0,1,45797.0,1.0,47929.0,,6.288570625887865,9.492570602999681,7.229259323666705,0.941,0.15
3942,2019122200,3444,1,1,0,46220.0,1.0,42827.0,,5.015817962376264,9.632970612154955,,4.617,0.921
3943,2019122201,213,0,0,1,46729.0,1.0,48241.0,,5.6882128941845345,8.748212894184533,6.677500381774386,0.989,0.174
3943,2019122201,213,1,1,0,44286.0,1.0,41362.0,,4.895967726201585,8.958212894184534,6.163531532930247,1.268,0.259
3944,2019122201,447,0,0,1,46729.0,1.0,48241.0,,5.9774196967200215,9.236619678409475,6.830393603310338,0.853,0.143
3944,2019122201,447,1,1,0,44286.0,1.0,41362.0,,4.466147069043698,9.30381967154302,5.753384277412942,1.287,0.288
3945,2019122201,627,0,1,0,48241.0,1.0,45571.0,,3.4510495232640124,6.7534495209751935,4.770934106638467,1.32,0.382
3945,2019122201,627,1,0,1,46179.0,1.0,46729.0,,5.17943072264471,6.712649502664647,5.98704199265965,0.808,0.156
3946,2019122201,708,0,0,1,46729.0,1.0,48241.0,,6.77392228820322,9.957522313380222,7.651700066598719,0.878,0.13
3946,2019122201,708,1,1,0,44286.0,1.0,41362.0,,5.327335614385804,10.118322274470309,6.61833320071934,1.291,0.242
3947,2019122201,797,0,1,0,48241.0,1.0,46729.0,,4.629295144926878,7.962895170103881,5.885134814478246,1.256,0.271
3947,2019122201,797,1,0,1,46179.0,1.0,45579.0,,4.864823382732609,7.907695165526244,6.012402351551071,1.148,0.236
3948,2019122201,978,0,0,1,46729.0,1.0,48241.0,,5.0820579784321644,8.356857973854527,6.192486743713045,1.11,0.218
3948,2019122201,978,1,1,0,44286.0,1.0,41362.0,,4.751390545777778,8.439657980720982,6.541270091712864,1.79,0.377
3949,2019122201,1089,0,1,0,48241.0,1.0,46729.0,,4.906154522803038,7.993754525091856,6.232350450151197,1.326,0.27
3949,2019122201,1089,1,0,1,46179.0,2.0,42116.0,45579.0,6.408144771699928,8.188154511358945,,1.78,0.278
3950,2019122201,1249,0,0,1,46729.0,1.0,48241.0,,4.149326253776154,7.50452625835379,7.727198428203335,3.355,0.809
3950,2019122201,1249,1,1,0,44286.0,1.0,41362.0,,6.1000145505092025,7.371326242332062,,1.271,0.208
3951,2019122201,1330,0,0,1,46844.0,1.0,45579.0,,5.872438026064563,9.250437980288195,7.061181173026602,1.189,0.202
3951,2019122201,1330,1,1,0,48241.0,1.0,46729.0,,5.981882617980883,9.080038028353382,,3.098,0.518
3952,2019122201,3152,0,0,1,46729.0,1.0,48241.0,,5.051426997946958,8.364627013968686,,3.313,0.656
3952,2019122201,3152,1,1,0,44286.0,1.0,41362.0,,5.096524928729025,8.389827018546324,,3.293,0.646
3953,2019122201,3302,0,1,0,48241.0,1.0,46729.0,,5.118611417490827,8.33341141291319,6.2687525594489895,1.15,0.225
3953,2019122201,3302,1,0,1,43044.0,1.0,45579.0,,4.1658536108605,8.440211396891462,5.367996522447859,1.202,0.289
3954,2019122205,560,0,1,0,48504.0,1.0,40002.0,,5.541138234015143,8.649138245459234,8.379395746700492,2.838,0.512
3954,2019122205,560,1,0,1,48505.0,1.0,40018.0,,4.517491511848654,8.827938217993415,5.8986522500982,1.381,0.306
3955,2019122205,929,0,1,0,48504.0,1.0,40002.0,,6.443405992462333,9.730205976440605,7.35629344052132,0.913,0.142
3955,2019122205,929,1,0,1,48505.0,1.0,40018.0,,4.7681901170356475,9.763806001617606,6.080642307028018,1.312,0.275
3957,2019122205,1586,0,1,0,48374.0,1.0,48505.0,,4.3997534360480355,7.754953440625672,5.319730880787489,0.92,0.209
3957,2019122205,1586,1,0,1,44969.0,1.0,46248.0,,3.2846500681481903,7.709353426892761,4.658063107838206,1.373,0.418
3959,2019122205,2295,0,1,0,48504.0,1.0,40002.0,,6.074199889210722,9.324999907521269,,3.251,0.535
3959,2019122205,2295,1,0,1,48505.0,1.0,40018.0,,4.485622562984911,9.164199889210721,,4.679,1.043
3960,2019122205,2475,0,1,0,48374.0,1.0,48505.0,,4.442102149567239,7.551302131256692,6.269375645904323,1.827,0.411
3960,2019122205,2475,1,0,1,44969.0,1.0,46248.0,,3.2185664317227447,7.618502124390236,4.685500367463989,1.467,0.456
3961,2019122205,2581,0,1,0,48504.0,1.0,40002.0,,6.5847532059756375,9.87395318766509,,3.289,0.5
3961,2019122205,2581,1,0,1,48505.0,1.0,40018.0,,6.7427544567763,9.879953210553275,,3.137,0.465
3962,2019122205,3486,0,1,0,48374.0,2.0,40217.0,48505.0,5.176936519023121,8.257336528178394,,3.08,0.595
3962,2019122205,3486,1,0,1,44969.0,1.0,46248.0,,5.8627119847241875,8.239336516734301,8.256251151100319,2.377,0.405
3963,2019122206,233,0,0,1,46992.0,1.0,36060.0,,4.882361142140846,8.077961155873757,6.109343093985764,1.227,0.251
3963,2019122206,233,1,1,0,46672.0,1.0,42361.0,,4.703997899076141,8.15716113756321,,3.453,0.734
3964,2019122206,575,0,0,1,46992.0,1.0,36060.0,,5.040069282872839,8.373669308049841,5.99128814730244,0.951,0.189
3964,2019122206,575,1,1,0,46672.0,1.0,44828.0,,3.7480905200997556,8.280069282872839,5.052683159597998,1.305,0.348
3965,2019122206,1359,0,1,0,43396.0,2.0,43395.0,46244.0,5.252011253283093,8.468011276171277,,3.216,0.612
3965,2019122206,1359,1,0,1,47896.0,1.0,46672.0,,6.1153293533746425,8.579611255571912,7.0936511629213825,0.978,0.16
3966,2019122206,1523,0,0,1,46992.0,1.0,44828.0,,5.818812146902884,9.09721216750225,7.001580367771189,1.183,0.203
3966,2019122206,1523,1,1,0,46672.0,2.0,36060.0,42407.0,5.7383706185025165,8.942412172079885,,3.204,0.558
3967,2019122206,1654,0,1,0,43396.0,1.0,46672.0,,3.750837050600029,7.018437052888848,5.170659568600861,1.42,0.379
3967,2019122206,1654,1,0,1,41353.0,1.0,43407.0,,5.4806692356986115,7.0076370345783,,1.527,0.279
3968,2019122206,1836,0,0,1,46992.0,1.0,33221.0,,5.578749968359101,8.756349970647918,,3.178,0.57
3968,2019122206,1836,1,1,0,46672.0,2.0,36060.0,42407.0,6.726083539790804,8.738349959203827,,2.012,0.299
3969,2019122206,2016,0,0,1,46992.0,1.0,44828.0,,5.665135590538655,8.960335595116291,6.850403265200661,1.185,0.209
3969,2019122206,2016,1,1,0,46672.0,2.0,36060.0,42407.0,6.045568505127811,8.59793559740511,,2.552,0.422
3970,2019122207,128,0,0,1,42607.0,2.0,46349.0,47927.0,6.419162646829037,9.699962665139584,,3.281,0.511
3970,2019122207,128,1,1,0,47799.0,1.0,47817.0,,5.285637613260925,9.714362651406674,6.628347811079408,1.343,0.254
3971,2019122207,511,0,0,1,42607.0,2.0,46349.0,47927.0,5.574302291961679,8.741102275939951,,3.167,0.568
3971,2019122207,511,1,1,0,47799.0,1.0,47817.0,,5.526768353801677,8.838302269073495,6.627280720407407,1.101,0.199
3972,2019122207,1058,0,1,0,48118.0,1.0,45307.0,,5.341747958896797,8.591347949741523,6.586094081054716,1.244,0.233
3972,2019122207,1058,1,0,1,46349.0,1.0,46124.0,,5.213681807120569,8.594947974918526,,3.381,0.649
3973,2019122207,2701,0,1,0,48118.0,1.0,45307.0,,4.664768392595327,7.921568376573599,,3.257,0.698
3973,2019122207,2701,1,0,1,46349.0,1.0,46124.0,,4.972396533924956,8.036768438371695,6.07966647084505,1.107,0.223
3975,2019122207,3322,0,1,0,48118.0,1.0,45307.0,,4.168279639424844,7.378279639424844,,3.21,0.77
3975,2019122207,3322,1,0,1,46349.0,1.0,37737.0,,3.32399938619081,7.489879618825478,4.477338274143426,1.153,0.347
3976,2019122207,3442,0,0,1,42607.0,1.0,47927.0,,5.834830689721757,9.144430680566483,6.9373110502944755,1.102,0.189
3976,2019122207,3442,1,1,0,45307.0,1.0,47817.0,,5.585664757449967,9.14083071260994,,3.555,0.636
3977,2019122208,462,0,0,1,48530.0,1.0,45608.0,,5.505591185690039,8.846391204000586,7.898920007050319,2.393,0.435
3977,2019122208,462,1,1,0,43987.0,2.0,48468.0,48495.0,5.738255766292404,8.575191176534766,,2.837,0.494
3978,2019122208,780,0,0,1,48530.0,2.0,41354.0,45608.0,5.445696893784035,8.308896881195533,,2.863,0.526
3978,2019122208,780,1,1,0,43987.0,1.0,48495.0,,6.158400141840935,8.550096880051125,8.986599825425937,2.392,0.388
3979,2019122208,884,0,0,1,41354.0,2.0,43987.0,46717.0,5.184018565585886,8.260818549564156,,3.077,0.594
3979,2019122208,884,1,1,0,44931.0,1.0,45330.0,,6.814236492603987,8.35321854727534,7.584457508777456,0.77,0.113
3980,2019122208,1305,0,0,1,41354.0,1.0,43987.0,,6.34631141331401,9.61631141331401,7.3137727506863,0.967,0.152
3980,2019122208,1305,1,1,0,44931.0,2.0,45330.0,46717.0,5.633488175396577,9.299511429335737,,3.666,0.651
3981,2019122208,1399,0,0,1,48530.0,1.0,45608.0,,5.245483923691564,8.489083948868567,8.397578418569498,3.152,0.601
3981,2019122208,1399,1,1,0,43987.0,1.0,48495.0,,4.13018127764905,8.63188395573502,5.459860685931162,1.33,0.322
3982,2019122208,1493,0,0,1,41354.0,1.0,43987.0,,5.6776148631718755,9.041214831128418,6.9284251687711675,1.251,0.22
3982,2019122208,1493,1,1,0,44931.0,1.0,45330.0,,6.33145552665284,8.89481485630542,,2.563,0.405
3983,2019122208,1601,0,0,1,48530.0,1.0,45608.0,,4.56799521508627,7.79359522881918,5.790969015444652,1.223,0.268
3983,2019122208,1601,1,1,0,43987.0,1.0,48495.0,,4.457247313892752,7.891995192198086,7.904586998159234,3.435,0.771
3984,2019122208,1878,0,0,1,48530.0,1.0,45608.0,,5.221028239031819,8.468228232165362,6.330308238825888,1.109,0.212
3984,2019122208,1878,1,1,0,43987.0,2.0,48468.0,48495.0,6.015624666358134,8.40462826420882,,2.389,0.397
3985,2019122208,2027,0,0,1,41354.0,1.0,40062.0,,3.104758504486801,6.327958520508529,4.402638417882704,1.298,0.418
3985,2019122208,2027,1,1,0,44931.0,1.0,45330.0,,4.359075022943339,6.452758515930893,5.305090192150772,0.946,0.217
3986,2019122208,2513,0,1,0,46239.0,1.0,48495.0,,4.701225752178267,7.96042573386772,5.930737606299365,1.23,0.262
3986,2019122208,2513,1,0,1,45330.0,2.0,41354.0,46392.0,5.075599750710437,7.890825743022994,,2.815,0.555
3987,2019122208,5024,0,0,1,41354.0,1.0,46239.0,,4.100540074127151,7.35374009014888,5.4025384631088285,1.302,0.318
3987,2019122208,5024,1,1,0,44931.0,1.0,45330.0,,4.928497531052699,7.352540062683059,5.987742727734469,1.059,0.215
3988,2019122208,5109,0,1,0,46239.0,1.0,48495.0,,5.222479662107991,8.539279646086262,8.196630167547974,2.974,0.569
3988,2019122208,5109,1,0,1,45330.0,1.0,46392.0,,5.571632535257309,8.511679643797445,6.714741979813199,1.143,0.205
3989,2019122208,5197,0,0,1,41354.0,2.0,41250.0,46717.0,5.708463169539049,8.640063148939683,,2.932,0.514
3989,2019122208,5197,1,1,0,44931.0,2.0,40032.0,45330.0,6.239724101948376,8.524863172972276,,2.285,0.366
3990,2019122208,5323,0,1,0,46239.0,1.0,48495.0,,4.406171947620525,7.373771949909343,5.635818722848763,1.23,0.279
3990,2019122208,5323,1,0,1,45330.0,2.0,41354.0,46392.0,5.4869965736915525,7.749371963642253,,2.262,0.412
3991,2019122209,671,0,0,1,46815.0,1.0,47866.0,,4.905845025760311,8.2202450120274,,3.314,0.676
3991,2019122209,671,1,1,0,42590.0,1.0,43988.0,,4.302097547077566,8.171045030337947,7.479635248038803,3.178,0.739
3992,2019122209,775,0,1,0,47866.0,1.0,46815.0,,5.572669691173063,8.733469709483611,8.017805448861072,2.445,0.439
3992,2019122209,775,1,0,1,43988.0,1.0,43498.0,,5.004333285017145,8.94226968201779,6.244692126102444,1.24,0.248
3993,2019122209,1252,0,0,1,46815.0,1.0,47866.0,,5.685149755807383,9.005549764962655,8.534523776389236,2.849,0.501
3993,2019122209,1252,1,1,0,42590.0,1.0,43988.0,,4.797864148052019,9.091949797006112,6.045525232392341,1.248,0.26
3994,2019122209,1431,0,1,0,47866.0,1.0,46815.0,,4.643851149573553,7.873051131263006,5.969606251519206,1.326,0.285
3994,2019122209,1431,1,0,1,43988.0,1.0,43616.0,,5.696874302336112,7.99785112668537,8.3348215816336,2.301,0.404
3995,2019122209,1519,0,0,1,46815.0,2.0,44906.0,47866.0,4.974008353496604,8.292008364940695,,3.318,0.667
3995,2019122209,1519,1,1,0,42590.0,1.0,43988.0,,4.750423793844857,8.336408408428245,5.943407843363638,1.193,0.251
3996,2019122209,2345,0,1,0,47866.0,1.0,46815.0,,5.511873974491021,8.388273977924248,7.306755764757759,1.795,0.326
3996,2019122209,2345,1,0,1,43988.0,1.0,43498.0,,4.042087573461884,8.815473999668022,7.650421825322416,3.608,0.893
3997,2019122209,2688,0,1,0,47866.0,1.0,46815.0,,5.009203218302708,8.098003190836888,,3.089,0.617
3997,2019122209,2688,1,0,1,43988.0,1.0,47979.0,,5.167865638787516,8.382403177103978,,3.215,0.622
3998,2019122209,2773,0,0,1,46815.0,2.0,44906.0,47866.0,5.114469999701093,8.40846997681291,,3.294,0.644
3998,2019122209,2773,1,1,0,42590.0,1.0,43988.0,,5.062287974747499,8.39406999054582,8.119534878824004,3.057,0.604
3999,2019122209,2950,0,1,0,47866.0,1.0,43716.0,,3.186711470519647,6.238311449920282,4.443336113338251,1.257,0.394
3999,2019122209,2950,1,0,1,43988.0,1.0,43498.0,,4.732522281624611,6.28151146594201,7.388632649098145,1.549,0.327
4000,2019122209,3146,0,0,1,46815.0,1.0,47866.0,,5.5221001278712905,8.885700095827833,6.548423459644198,1.026,0.186
4000,2019122209,3146,1,1,0,42590.0,1.0,43988.0,,4.362393950704876,8.834100116427198,5.776127862411261,1.414,0.324
4001,2019122209,3349,0,1,0,47866.0,1.0,43498.0,,3.915200957211584,7.088000964078038,5.1317126093946355,1.217,0.311
4001,2019122209,3349,1,0,1,43988.0,1.0,45395.0,,4.662706100692493,7.265600966366858,7.018177273632155,2.355,0.505
4002,2019122209,3686,0,1,0,47866.0,1.0,47979.0,,5.6958357786869165,9.045035760376368,,3.349,0.588
4002,2019122209,3686,1,0,1,43988.0,1.0,46815.0,,5.157086982797503,9.052235753509915,6.42582576754943,1.269,0.246
4003,2019122209,3821,0,0,1,42590.0,1.0,47866.0,,5.888039668381926,9.244439643204924,,3.356,0.57
4003,2019122209,3821,1,1,0,43498.0,1.0,43988.0,,4.539092836831432,9.162839663804288,5.812001886044926,1.273,0.28
4004,2019122210,121,0,1,0,42513.0,1.0,35471.0,,5.339238005631829,8.839638014787102,6.563311608987517,1.224,0.229
4004,2019122210,121,1,0,1,46221.0,2.0,38569.0,45648.0,5.440793765026019,8.285238028520013,6.731449954914202,1.291,0.237
4005,2019122210,285,0,0,1,45648.0,1.0,42513.0,,4.832398719707784,8.237998733440694,6.119669305921949,1.287,0.266
4005,2019122210,285,1,1,0,46378.0,2.0,43446.0,47899.0,6.423089358260155,8.251198692241964,7.269955936320152,0.847,0.132
4006,2019122210,582,0,0,1,45648.0,2.0,42513.0,46846.0,5.685326944360804,9.07172697640426,,3.386,0.596
4006,2019122210,582,1,1,0,46378.0,1.0,43446.0,,4.707588801914491,9.000926958093714,8.212278177345533,3.505,0.744
4007,2019122210,1268,0,1,0,42513.0,1.0,35471.0,,6.201486222422715,9.517086236155624,7.12900301078292,0.928,0.15
4007,2019122210,1268,1,0,1,46221.0,2.0,38569.0,45648.0,5.038550540538525,9.398286206400986,,4.36,0.865
4008,2019122210,1455,0,0,1,45648.0,1.0,43446.0,,3.5404294801373686,6.934029448093911,4.850432419690234,1.31,0.37
4008,2019122210,1455,1,1,0,46378.0,1.0,42513.0,,4.929512641360992,6.811629507603189,5.989111924604954,1.06,0.215
